"owner_id","owner_tag","location_count","valid_location_count","analysis_status","approximation_status","approximation_strategy","approximation_accepted","nobles_raw_deviation","nobles_approx_deviation","clergy_raw_deviation","clergy_approx_deviation","burghers_raw_deviation","burghers_approx_deviation","lower_raw_deviation","lower_approx_deviation"
"1227","HRL","1","1","analyzed","gate_rejected","raw_fallback","False","0.05576","0.05576","-0.00909","-0.00909","0.00000","0.00000","-0.04667","-0.04667"
"1555","HRN","1","1","analyzed","gate_rejected","raw_fallback","False","0.24371","0.24371","-0.16534","-0.16534","0.00000","0.00000","-0.07838","-0.07838"
"976","HRO","1","1","analyzed","gate_rejected","raw_fallback","False","0.01240","0.01240","-0.00416","-0.00416","0.00000","0.00000","-0.00823","-0.00823"
"386","HSC","3","3","analyzed","feasible","balanced_l2","True","0.03459","0.00008","-0.00475","0.00218","-0.01231","0.00001","-0.01754","-0.00226"
"2118","HSE","10","6","analyzed","feasible","minimax_ratio","True","0.40464","0.39998","-0.31706","-0.31336","0.08452","0.08355","-0.17215","-0.17017"
"1831","HSF","1","1","analyzed","gate_rejected","raw_fallback","False","0.13018","0.13018","-0.03579","-0.03579","0.00000","0.00000","-0.09439","-0.09439"
"2119","HSI","4","4","analyzed","gate_rejected","raw_fallback","False","0.32933","0.32933","-0.26177","-0.26177","0.00000","0.00000","-0.06758","-0.06758"
"1262","HSL","47","47","analyzed","feasible","improvement_l2","True","-0.31335","0.00062","-3.06880","-1.28200","0.45393","0.00371","2.92745","1.27766"
"29","HSN","2","2","analyzed","gate_rejected","raw_fallback","False","0.08282","0.08282","0.00191","0.00191","0.00556","0.00556","-0.09031","-0.09031"
"1883","HSP","1","1","analyzed","gate_rejected","raw_fallback","False","0.13902","0.13902","-0.03409","-0.03409","0.00000","0.00000","-0.10494","-0.10494"
"1636","HST","1","1","analyzed","gate_rejected","raw_fallback","False","0.10603","0.10603","-0.04938","-0.04938","0.00435","0.00435","-0.06098","-0.06098"
"385","HTN","3","3","analyzed","feasible","target_l2","True","0.01240","0.00211","-0.00403","-0.00204","0.00963","0.00000","-0.01803","-0.00008"
"1792","HTR","4","4","analyzed","feasible","improvement_l2","True","-0.29027","-0.03574","-0.09208","-0.08677","0.21685","0.16489","0.16547","-0.04239"
"403","HTY","1","0","no_valid_locations","","","","","","","","","","",""
"1713","HTZ","1","1","analyzed","gate_rejected","raw_fallback","False","0.03451","0.03451","-0.01774","-0.01774","0.00000","0.00000","-0.01677","-0.01677"
"977","HUI","2","2","analyzed","gate_rejected","raw_fallback","False","0.14124","0.14124","-0.01201","-0.01201","0.00251","0.00251","-0.13175","-0.13175"
"381","HUN","189","187","analyzed","feasible","balanced_l2","True","-8.22948","0.00000","-2.84518","0.00000","2.54492","0.00000","8.52797","0.00000"
"978","HUR","3","1","analyzed","gate_rejected","raw_fallback","False","0.00000","0.00000","-0.00586","-0.00586","0.02812","0.02812","-0.02228","-0.02228"
"140","HUT","5","5","analyzed","gate_rejected","raw_fallback","False","0.02978","0.02978","-0.00681","-0.00681","0.00000","0.00000","-0.02297","-0.02297"
"1669","HUX","1","1","analyzed","gate_rejected","raw_fallback","False","0.06893","0.06893","-0.03640","-0.03640","0.00000","0.00000","-0.03255","-0.03255"
"1804","HVB","2","2","analyzed","gate_rejected","raw_fallback","False","-0.03746","-0.03746","-0.00335","-0.00335","0.00000","0.00000","0.04079","0.04079"
"1603","HYC","1","1","analyzed","gate_rejected","raw_fallback","False","0.12313","0.12313","-0.04372","-0.04372","0.00000","0.00000","-0.07940","-0.07940"
"322","HYM","2","2","analyzed","gate_rejected","raw_fallback","False","0.10481","0.10481","-0.05222","-0.05222","0.00000","0.00000","-0.05258","-0.05258"
"404","HYT","3","0","no_valid_locations","","","","","","","","","","",""
"887","HZH","1","0","no_valid_locations","","","","","","","","","","",""
"50","HZN","1","1","analyzed","gate_rejected","raw_fallback","False","0.02125","0.02125","-0.00413","-0.00413","0.00000","0.00000","-0.01713","-0.01713"
"1910","HZP","22","19","analyzed","feasible","minimax_ratio","True","0.34822","0.33119","0.05920","0.05630","0.32916","0.31306","-0.73674","-0.70055"
"51","HZR","4","3","analyzed","feasible","improvement_l2","True","0.08824","0.08143","-0.04086","-0.03739","-0.00017","0.00000","-0.04722","-0.04404"
"387","IAS","11","11","analyzed","feasible","improvement_l2","True","0.21702","0.20091","-0.13981","-0.07327","0.15831","0.02395","-0.23567","-0.15159"
"1437","IBL","6","6","analyzed","gate_rejected","raw_fallback","False","0.29916","0.29916","-0.28709","-0.28709","0.00000","0.00000","-0.01212","-0.01212"
"12","ICE","21","21","analyzed","feasible","improvement_l2","True","-1.15892","-0.07223","0.09009","-0.00048","0.01729","-0.00001","1.05145","0.07272"
"65","ICM","3","3","analyzed","gate_rejected","raw_fallback","False","0.13455","0.13455","-0.46162","-0.46162","0.00123","0.00123","0.32586","0.32586"
"1299","IDR","1","1","analyzed","gate_rejected","raw_fallback","False","0.07396","0.07396","0.09166","0.09166","0.00000","0.00000","-0.16567","-0.16567"
"1226","IFA","37","37","analyzed","gate_rejected","raw_fallback","False","-0.76166","-0.76166","0.27367","0.27367","0.00000","0.00000","0.48779","0.48779"
"2268","IFE","1","0","no_valid_locations","","","","","","","","","","",""
"521","IHB","3","3","analyzed","gate_rejected","raw_fallback","False","0.19434","0.19434","-0.01472","-0.01472","0.00000","0.00000","-0.17966","-0.17966"
"2270","IJB","4","4","analyzed","gate_rejected","raw_fallback","False","0.06052","0.06052","-0.02700","-0.02700","0.00000","0.00000","-0.03352","-0.03352"
"2274","IJE","1","1","analyzed","gate_rejected","raw_fallback","False","0.02515","0.02515","-0.01685","-0.01685","0.00000","0.00000","-0.00829","-0.00829"
"1181","IJO","1","1","analyzed","gate_rejected","raw_fallback","False","0.05512","0.05512","-0.01494","-0.01494","0.00402","0.00402","-0.04420","-0.04420"
"2276","IJS","1","1","analyzed","gate_rejected","raw_fallback","False","0.19012","0.19012","-0.16131","-0.16131","0.00000","0.00000","-0.02880","-0.02880"
"979","ILU","1","1","analyzed","gate_rejected","raw_fallback","False","0.00772","0.00772","-0.00292","-0.00292","0.00000","0.00000","-0.00481","-0.00481"
"323","IMA","1","1","analyzed","gate_rejected","raw_fallback","False","0.04395","0.04395","-0.02636","-0.02636","0.00000","0.00000","-0.01759","-0.01759"
"980","IMN","2","2","analyzed","gate_rejected","raw_fallback","False","0.01973","0.01973","-0.00595","-0.00595","0.00000","0.00000","-0.01379","-0.01379"
"1482","IMO","1","1","analyzed","gate_rejected","raw_fallback","False","-0.35177","-0.35177","0.12734","0.12734","0.61749","0.61749","-0.39308","-0.39308"
"30","INA","2","2","analyzed","gate_rejected","raw_fallback","False","0.17476","0.17476","-0.06161","-0.06161","-0.00780","-0.00780","-0.10536","-0.10536"
"537","INH","3","3","analyzed","gate_rejected","raw_fallback","False","0.04694","0.04694","-0.04815","-0.04815","0.00000","0.00000","0.00122","0.00122"
"316","INI","1","1","analyzed","gate_rejected","raw_fallback","False","0.01050","0.01050","-0.00659","-0.00659","0.00000","0.00000","-0.00392","-0.00392"
"1900","INJ","51","49","analyzed","feasible","target_l2","True","-1.59835","-0.03905","0.29334","0.21897","1.79708","-0.00378","-0.49247","-0.17613"
"1958","INO","2","2","analyzed","gate_rejected","raw_fallback","False","0.15770","0.15770","-0.10266","-0.10266","0.02819","0.02819","-0.08327","-0.08327"
"1374","INR","6","6","analyzed","feasible","minimax_ratio","True","0.59133","0.57119","-0.07841","-0.06539","0.07752","0.06454","-0.59045","-0.57034"
"574","IRD","1","0","no_valid_locations","","","","","","","","","","",""
"177","ISL","1","1","analyzed","gate_rejected","raw_fallback","False","0.02117","0.02117","-0.01366","-0.01366","0.00000","0.00000","-0.00751","-0.00751"
"2271","ISO","1","1","analyzed","gate_rejected","raw_fallback","False","0.16796","0.16796","-0.13898","-0.13898","0.00000","0.00000","-0.02899","-0.02899"
"981","ITU","1","1","analyzed","gate_rejected","raw_fallback","False","0.00959","0.00959","-0.00446","-0.00446","0.00000","0.00000","-0.00515","-0.00515"
"1748","ITZ","7","6","analyzed","feasible","balanced_l2","True","0.60084","0.27829","-0.26198","-0.05081","-0.22615","-0.11576","-0.11279","-0.11172"
"321","IVG","1","1","analyzed","gate_rejected","raw_fallback","False","0.14855","0.14855","-0.05971","-0.05971","0.00000","0.00000","-0.08884","-0.08884"
"1739","IXA","1","1","analyzed","gate_rejected","raw_fallback","False","0.14340","0.14340","-0.09460","-0.09460","0.01245","0.01245","-0.06124","-0.06124"
"1616","IXL","1","1","analyzed","gate_rejected","raw_fallback","False","0.09019","0.09019","-0.04592","-0.04592","0.00000","0.00000","-0.04426","-0.04426"
"1695","IXT","1","1","analyzed","gate_rejected","raw_fallback","False","0.15929","0.15929","-0.05083","-0.05083","0.00000","0.00000","-0.10847","-0.10847"
"2272","IYA","1","1","analyzed","gate_rejected","raw_fallback","False","0.01974","0.01974","-0.01238","-0.01238","0.00000","0.00000","-0.00735","-0.00735"
"1731","IZC","1","1","analyzed","gate_rejected","raw_fallback","False","0.06118","0.06118","-0.04077","-0.04077","0.00000","0.00000","-0.02042","-0.02042"
"1744","IZO","1","1","analyzed","gate_rejected","raw_fallback","False","0.79990","0.79990","-0.38863","-0.38863","0.00364","0.00364","-0.41490","-0.41490"
"512","JAL","59","18","analyzed","feasible","minimax_ratio","True","0.36528","0.34358","-0.65693","-0.61791","1.80064","1.67455","-1.50910","-1.40022"
"610","JAP","339","339","analyzed","feasible","balanced_l2","True","-8.89636","0.00000","-0.52386","0.00000","9.34955","0.00000","0.06702","0.00000"
"1973","JAW","3","3","analyzed","feasible","target_l2","True","0.51280","0.39515","-0.20374","-0.14008","0.03963","-0.00006","-0.34872","-0.25502"
"270","JBL","2","2","analyzed","gate_rejected","raw_fallback","False","0.13460","0.13460","-0.03779","-0.03779","0.00000","0.00000","-0.09683","-0.09683"
"1895","JEV","1","1","analyzed","gate_rejected","raw_fallback","False","0.01535","0.01535","-0.00409","-0.00409","0.00000","0.00000","-0.01128","-0.01128"
"1345","JFN","4","4","analyzed","feasible","target_l2","True","0.16817","0.01085","-0.02956","-0.01089","0.01970","-0.00004","-0.15833","0.00009"
"1320","JHI","3","3","analyzed","feasible","improvement_l2","True","0.01640","0.01408","-0.01811","-0.01579","0.00276","0.00166","-0.00110","0.00004"
"982","JHT","1","1","analyzed","gate_rejected","raw_fallback","False","0.01471","0.01471","-0.00525","-0.00525","0.00000","0.00000","-0.00946","-0.00946"
"924","JIZ","1","1","analyzed","gate_rejected","raw_fallback","False","0.04843","0.04843","-0.02221","-0.02221","0.00000","0.00000","-0.02621","-0.02621"
"1327","JJK","2","2","analyzed","gate_rejected","raw_fallback","False","2.06428","2.06428","0.86916","0.86916","-1.52205","-1.52205","-1.41144","-1.41144"
"1929","JKR","15","13","analyzed","feasible","minimax_ratio","True","1.22305","1.20362","-0.12570","-0.12370","-0.45030","-0.44308","-0.64712","-0.63684"
"52","JLM","6","4","analyzed","gate_rejected","raw_fallback","False","0.23283","0.23283","-0.23024","-0.23024","0.21144","0.21144","-0.21408","-0.21408"
"1424","JLO","5","4","analyzed","gate_rejected","raw_fallback","False","-0.14434","-0.14434","0.03488","0.03488","0.00000","0.00000","0.10945","0.10945"
"1300","JLR","7","7","analyzed","feasible","target_l2","True","-2.54267","-1.10264","0.71511","0.37306","0.04025","-0.00046","1.78723","0.73004"
"1311","JLW","2","2","analyzed","gate_rejected","raw_fallback","False","-0.49267","-0.49267","-0.01743","-0.01743","0.01191","0.01191","0.49815","0.49815"
"1945","JLY","9","9","analyzed","feasible","minimax_ratio","True","0.46350","0.45652","0.24646","0.24275","0.08600","0.08471","-0.79608","-0.78397"
"1368","JMB","12","11","analyzed","feasible","minimax_ratio","True","0.38848","0.34656","0.17401","0.15523","0.24712","0.22045","-0.80965","-0.72224"
"1309","JNG","6","6","analyzed","feasible","improvement_l2","True","-0.19536","0.05691","-0.31086","-0.19253","-0.05246","0.00210","0.55852","0.13353"
"255","JNT","5","2","analyzed","gate_rejected","raw_fallback","False","0.01310","0.01310","0.00293","0.00293","0.00215","0.00215","-0.01819","-0.01819"
"2256","JOL","22","12","analyzed","feasible","minimax_ratio","True","0.13223","0.11488","-0.07949","-0.06529","0.14868","0.12543","-0.20145","-0.17502"
"1288","JPO","10","6","analyzed","feasible","absolute_l2","True","-0.07348","-0.04044","0.12623","0.09551","0.02499","0.01877","-0.07780","-0.07383"
"1240","JRN","3","3","analyzed","gate_rejected","raw_fallback","False","0.51371","0.51371","-0.19144","-0.19144","0.00000","0.00000","-0.32227","-0.32227"
"135","JRW","25","21","analyzed","feasible","improvement_l2","True","-0.16987","0.04212","-0.21542","-0.17006","1.40185","0.96321","-1.01677","-0.83527"
"798","JSI","1","1","analyzed","gate_rejected","raw_fallback","False","-0.01946","-0.01946","0.21807","0.21807","0.00000","0.00000","-0.19861","-0.19861"
"1913","JSK","2","2","analyzed","feasible","improvement_l2","True","0.08779","0.07457","-0.01684","0.00575","0.03300","0.01312","-0.10394","-0.09345"
"1314","JSL","4","4","analyzed","feasible","minimax_ratio","True","0.03514","0.03169","-0.01260","-0.01136","0.01745","0.01574","-0.04005","-0.03607"
"1852","JUL","3","3","analyzed","feasible","improvement_l2","True","1.10816","1.05827","-0.43648","-0.41934","0.01004","-0.00045","-0.68176","-0.63847"
"1908","JUR","4","4","analyzed","gate_rejected","raw_fallback","False","0.16663","0.16663","-0.02371","-0.02371","0.00000","0.00000","-0.14296","-0.14296"
"953","JUS","1","1","analyzed","gate_rejected","raw_fallback","False","0.02694","0.02694","-0.01124","-0.01124","0.00000","0.00000","-0.01570","-0.01570"
"1623","JUX","1","1","analyzed","gate_rejected","raw_fallback","False","0.22599","0.22599","-0.13335","-0.13335","0.00000","0.00000","-0.09264","-0.09264"
"1296","JWR","1","1","analyzed","gate_rejected","raw_fallback","False","-0.00596","-0.00596","0.01946","0.01946","0.00000","0.00000","-0.01351","-0.01351"
"2288","KAB","16","16","analyzed","gate_rejected","raw_fallback","False","-0.31408","-0.31408","-0.00099","-0.00099","0.00000","0.00000","0.31500","0.31500"
"414","KAI","1","1","analyzed","gate_rejected","raw_fallback","False","0.03480","0.03480","-0.02969","-0.02969","0.00000","0.00000","-0.00511","-0.00511"
"2122","KAL","1","1","analyzed","gate_rejected","raw_fallback","False","0.02346","0.02346","-0.02107","-0.02107","0.00000","0.00000","-0.00240","-0.00240"
"1442","KAM","2","2","analyzed","gate_rejected","raw_fallback","False","-0.00117","-0.00117","0.00119","0.00119","0.00000","0.00000","-0.00005","-0.00005"
"2305","KAN","4","3","analyzed","gate_rejected","raw_fallback","False","0.00152","0.00152","-0.25235","-0.25235","0.36655","0.36655","-0.11576","-0.11576"
"1764","KAQ","2","2","analyzed","gate_rejected","raw_fallback","False","0.37760","0.37760","-0.30417","-0.30417","0.00000","0.00000","-0.07342","-0.07342"
"31","KAR","33","26","analyzed","feasible","minimax_ratio","True","1.06947","0.98629","-0.82640","-0.76213","1.30375","1.20235","-1.54701","-1.42652"
"2036","KAS","4","4","analyzed","gate_rejected","raw_fallback","False","-0.08724","-0.08724","-0.06711","-0.06711","0.03480","0.03480","0.11950","0.11950"
"2013","KAU","1","1","analyzed","gate_rejected","raw_fallback","False","-0.09152","-0.09152","0.01859","0.01859","0.00000","0.00000","0.07293","0.07293"
"32","KBD","5","5","analyzed","feasible","minimax_ratio","True","0.39198","0.39188","-0.04414","-0.04413","-0.13512","-0.13509","-0.21275","-0.21267"
"2312","KBO","32","22","analyzed","feasible","minimax_ratio","True","0.12240","0.10303","-0.72893","-0.61351","0.10234","0.08614","0.50411","0.42434"
"2283","KBR","1","1","analyzed","gate_rejected","raw_fallback","False","-0.00436","-0.00436","0.00161","0.00161","0.00000","0.00000","0.00275","0.00275"
"2050","KCH","15","15","analyzed","feasible","minimax_ratio","True","-0.69279","-0.63756","-0.24234","-0.23927","0.02350","-0.02320","0.91159","0.90004"
"409","KCN","2","2","analyzed","gate_rejected","raw_fallback","False","0.14388","0.14388","-0.00781","-0.00781","0.00000","0.00000","-0.13607","-0.13607"
"405","KDA","2","0","no_valid_locations","","","","","","","","","","",""
"1274","KDU","2","2","analyzed","gate_rejected","raw_fallback","False","-0.17661","-0.17661","0.06390","0.06390","0.00186","0.00186","0.11083","0.11083"
"2100","KED","3","3","analyzed","gate_rejected","raw_fallback","False","0.03747","0.03747","0.00096","0.00096","0.02130","0.02130","-0.05974","-0.05974"
"319","KEE","2","2","analyzed","gate_rejected","raw_fallback","False","0.22782","0.22782","-0.09897","-0.09897","0.00000","0.00000","-0.12885","-0.12885"
"524","KEL","6","6","analyzed","feasible","target_l2","True","0.20467","0.15596","-0.02642","-0.00087","0.02102","-0.00037","-0.19929","-0.15472"
"179","KER","1","1","analyzed","gate_rejected","raw_fallback","False","0.22667","0.22667","-0.09900","-0.09900","0.00000","0.00000","-0.12767","-0.12767"
"2280","KET","1","1","analyzed","gate_rejected","raw_fallback","False","0.00941","0.00941","-0.00656","-0.00656","0.00000","0.00000","-0.00285","-0.00285"
"1363","KGR","2","2","analyzed","gate_rejected","raw_fallback","False","0.15099","0.15099","-0.03528","-0.03528","-0.00183","-0.00183","-0.11390","-0.11390"
"1021","KHD","16","6","analyzed","gate_rejected","raw_fallback","False","-0.11133","-0.11133","0.07118","0.07118","0.00000","0.00000","0.04018","0.04018"
"1934","KHF","3","3","analyzed","gate_rejected","raw_fallback","False","0.11201","0.11201","0.01229","0.01229","0.00000","0.00000","-0.12432","-0.12432"
